%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250 Hz
%Board = OpenBCI_GUI$BoardCytonSerial
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
61.0, -10971.4873046875, 22389.517578125, -13519.921875, 135984.0, -187500.015625, -141144.375, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593905610633E9, 2021-02-19 16:29:50.561
8.0, -11211.0986328125, 22060.58984375, -13845.7431640625, 135616.546875, -187500.015625, -147808.75, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593906210144E9, 2021-02-19 16:29:50.621
59.0, -11456.095703125, 22625.8203125, -13292.380859375, 136201.609375, -187500.015625, -141214.9375, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390624057E9, 2021-02-19 16:29:50.624
10.0, -11227.3251953125, 22094.005859375, -13817.3564453125, 135658.234375, -187500.015625, -146562.015625, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593906291597E9, 2021-02-19 16:29:50.629
11.0, -11010.201171875, 21961.169921875, -13944.8505859375, 135529.078125, -187500.015625, -144165.296875, -187500.015625, -187500.015625, -0.09600000083446503, -0.6380000114440918, 0.7740000486373901, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593906330373E9, 2021-02-19 16:29:50.633
57.0, -10982.685546875, 22306.4375, -13603.0478515625, 135895.109375, -187500.015625, -140051.640625, -187500.015625, -187500.015625, -0.10200000554323196, -0.6300000548362732, 0.7780000567436218, 192.0, 252.0, 208.0, 236.0, 80.0, 24.0, 80.0, 0.0, 0.0, 0.0, 1.6137593906362033E9, 2021-02-19 16:29:50.636
13.0, -11509.7177734375, 22306.056640625, -13610.4462890625, 135855.1875, -187500.015625, -143912.484375, -187500.015625, -187500.015625, -0.10200000554323196, -0.6300000548362732, 0.7780000567436218, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593906390712E9, 2021-02-19 16:29:50.639
95.0, -10945.2021484375, 22425.75, -13497.994140625, 136028.9375, -187500.015625, -145558.0, -187500.015625, -187500.015625, -0.10200000554323196, -0.6300000548362732, 0.7780000567436218, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593906421552E9, 2021-02-19 16:29:50.642
20.0, -10982.775390625, 22251.697265625, -13654.9482421875, 135813.640625, -187500.015625, -142844.765625, -187500.015625, -187500.015625, -0.10200000554323196, -0.6300000548362732, 0.7780000567436218, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593906691067E9, 2021-02-19 16:29:50.669
112.0, -11044.845703125, 22422.666015625, -13505.59375, 136029.984375, -187500.015625, -148263.15625, -187500.015625, -187500.015625, -0.10200000554323196, -0.6300000548362732, 0.7780000567436218, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390680086E9, 2021-02-19 16:29:50.680
17.0, -11388.5263671875, 22402.638671875, -13508.857421875, 135957.5625, -187500.015625, -143944.140625, -187500.015625, -187500.015625, -0.10200000554323196, -0.6260000467300415, 0.7820000648498535, 192.0, 252.0, 208.0, 236.0, 112.0, 24.0, 112.0, 0.0, 0.0, 0.0, 1.6137593906913407E9, 2021-02-19 16:29:50.691
92.0, -11367.11328125, 22593.56640625, -13339.9453125, 136181.65625, -187500.015625, -145546.234375, -187500.015625, -187500.015625, -0.10200000554323196, -0.6260000467300415, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6137593906941657E9, 2021-02-19 16:29:50.694
110.0, -11255.1533203125, 22648.3515625, -13285.2724609375, 136253.796875, -187500.015625, -149954.921875, -187500.015625, -187500.015625, -0.10200000554323196, -0.6260000467300415, 0.7820000648498535, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.613759390697157E9, 2021-02-19 16:29:50.697
